Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Suite - safari,Safari 12,,2019-07-12 10:41:50,2019-07-12 11:28:43,46m - 52.599s,FAILED
,,,,,,
Test Cases/OCS - DESKTOP/OCS- CRITICAL PATH/Cart flyout- increase qty,Safari 12,,2019-07-12 10:41:51,2019-07-12 10:42:43,52.137s,FAILED
"callTestCase(findTestCase(""OCS - DESKTOP/CALL - Navigate to PDP""), [:], STOP_ON_FAILURE)",Safari 12,,2019-07-12 10:41:52,2019-07-12 10:42:32,39.478s,PASSED
"scrollToElement(findTestObject(""OCS-DESKTOP/Product page/Product image""), 1)",Safari 12,,2019-07-12 10:42:32,2019-07-12 10:42:32,0.002s,NOT_RUN
delay(2),Safari 12,,2019-07-12 10:42:32,2019-07-12 10:42:34,2.004s,PASSED
"flag = verifyElementPresent(findTestObject(""OCS-DESKTOP/Product page/Swatch_3.5g""), 0)",Safari 12,,2019-07-12 10:42:34,2019-07-12 10:42:34,0.025s,PASSED
"comment("" flag ="" + flag)",Safari 12,,2019-07-12 10:42:34,2019-07-12 10:42:34,0.006s,PASSED
if (flag == true),Safari 12,,2019-07-12 10:42:34,2019-07-12 10:42:43,9.160s,FAILED
,,,,,,
Test Cases/OCS - DESKTOP/OCS- CRITICAL PATH/Cart flyout- decrease qty,Safari 12,,2019-07-12 10:42:43,2019-07-12 10:43:20,37.010s,FAILED
"callTestCase(findTestCase(""OCS - DESKTOP/CALL - Navigate to PDP""), [:], STOP_ON_FAILURE)",Safari 12,,2019-07-12 10:42:43,2019-07-12 10:43:06,22.181s,PASSED
"scrollToElement(findTestObject(""OCS-DESKTOP/Product page/Product image""), 1)",Safari 12,,2019-07-12 10:43:06,2019-07-12 10:43:06,0.001s,NOT_RUN
delay(2),Safari 12,,2019-07-12 10:43:06,2019-07-12 10:43:08,2.010s,PASSED
"executeJavaScript(""var previewBar = document.getElementById(""preview-bar-iframe""); previewBar.style.display = ""none"";"", [])",Safari 12,,2019-07-12 10:43:08,2019-07-12 10:43:08,0.009s,PASSED
"flag = verifyElementPresent(findTestObject(""OCS-DESKTOP/Product page/Swatch_1g""), 0)",Safari 12,,2019-07-12 10:43:08,2019-07-12 10:43:08,0.033s,PASSED
"click(findTestObject(""OCS-DESKTOP/Product page/Swatch_1g""))",Safari 12,,2019-07-12 10:43:08,2019-07-12 10:43:08,0.169s,PASSED
takeScreenshot(),Safari 12,,2019-07-12 10:43:08,2019-07-12 10:43:08,0.416s,PASSED
"comment("" flag ="" + flag)",Safari 12,,2019-07-12 10:43:08,2019-07-12 10:43:08,0.001s,PASSED
if (flag == true),Safari 12,,2019-07-12 10:43:08,2019-07-12 10:43:20,11.903s,FAILED
,,,,,,
Test Cases/OCS - DESKTOP/OCS- CRITICAL PATH/Checkout- Payment,Safari 12,,2019-07-12 10:43:20,2019-07-12 10:43:59,38.549s,FAILED
"callTestCase(findTestCase(""OCS - DESKTOP/CALL- Age gate""), [:], STOP_ON_FAILURE)",Safari 12,,2019-07-12 10:43:20,2019-07-12 10:43:40,19.685s,PASSED
"click(findTestObject(""OCS-DESKTOP/Age gate and Mega menu/Header/CANNABIS menu - English""))",Safari 12,,2019-07-12 10:43:40,2019-07-12 10:43:40,0.443s,PASSED
delay(2),Safari 12,,2019-07-12 10:43:40,2019-07-12 10:43:43,2.006s,PASSED
"click(findTestObject(""OCS-DESKTOP/Age gate and Mega menu/Indica Dominant_Menu item""))",Safari 12,,2019-07-12 10:43:43,2019-07-12 10:43:45,2.812s,PASSED
"executeJavaScript(""var previewBar = document.getElementById(""preview-bar-iframe""); previewBar.style.display = ""none"";"", [])",Safari 12,,2019-07-12 10:43:45,2019-07-12 10:43:45,0.030s,PASSED
delay(2),Safari 12,,2019-07-12 10:43:45,2019-07-12 10:43:47,2.004s,PASSED
"click(findTestObject(""OCS-DESKTOP/Collection page/Product image - 1st one""))",Safari 12,,2019-07-12 10:43:47,2019-07-12 10:43:51,3.396s,PASSED
"executeJavaScript(""var previewBar = document.getElementById(""preview-bar-iframe""); previewBar.style.display = ""none"";"", [])",Safari 12,,2019-07-12 10:43:51,2019-07-12 10:43:51,0.073s,PASSED
delay(1),Safari 12,,2019-07-12 10:43:51,2019-07-12 10:43:52,1.011s,PASSED
delay(3),Safari 12,,2019-07-12 10:43:52,2019-07-12 10:43:55,3.004s,PASSED
"scrollToElement(findTestObject(""OCS-DESKTOP/Product page/Product image""), 1)",Safari 12,,2019-07-12 10:43:55,2019-07-12 10:43:55,0.001s,NOT_RUN
"click(findTestObject(""OCS-DESKTOP/Product page/Swatch_1g""))",Safari 12,,2019-07-12 10:43:55,2019-07-12 10:43:55,0.218s,PASSED
delay(2),Safari 12,,2019-07-12 10:43:55,2019-07-12 10:43:57,2.006s,PASSED
"click(findTestObject(""OCS-DESKTOP/Product page/Add to Bag-button""))",Safari 12,,2019-07-12 10:43:57,2019-07-12 10:43:57,0.195s,PASSED
delay(1),Safari 12,,2019-07-12 10:43:57,2019-07-12 10:43:58,1.007s,PASSED
"click(findTestObject(""OCS-DESKTOP/Home - page/Cart icon -bag""))",Safari 12,,2019-07-12 10:43:58,2019-07-12 10:43:59,0.419s,FAILED
,,,,,,
Test Cases/OCS - DESKTOP/OCS- CRITICAL PATH/Checkout - customer information page,Safari 12,,2019-07-12 10:43:59,2019-07-12 10:44:42,43.446s,FAILED
"callTestCase(findTestCase(""OCS - DESKTOP/CALL- Age gate""), [:], STOP_ON_FAILURE)",Safari 12,,2019-07-12 10:43:59,2019-07-12 10:44:22,23.121s,PASSED
delay(2),Safari 12,,2019-07-12 10:44:22,2019-07-12 10:44:24,2.013s,PASSED
"click(findTestObject(""OCS-DESKTOP/Age gate and Mega menu/Header/CANNABIS menu - English""))",Safari 12,,2019-07-12 10:44:24,2019-07-12 10:44:24,0.239s,PASSED
delay(2),Safari 12,,2019-07-12 10:44:24,2019-07-12 10:44:26,2.005s,PASSED
"executeJavaScript(""var previewBar = document.getElementById(""preview-bar-iframe""); previewBar.style.display = ""none"";"", [])",Safari 12,,2019-07-12 10:44:26,2019-07-12 10:44:26,0.038s,PASSED
"click(findTestObject(""OCS-DESKTOP/Age gate and Mega menu/Indica Dominant_Menu item""))",Safari 12,,2019-07-12 10:44:26,2019-07-12 10:44:29,2.256s,PASSED
"executeJavaScript(""var previewBar = document.getElementById(""preview-bar-iframe""); previewBar.style.display = ""none"";"", [])",Safari 12,,2019-07-12 10:44:29,2019-07-12 10:44:29,0.041s,PASSED
